"postnummer","week","barn: 0","barn: 1","barn: 2","barn: 3","Inkomstkälla: Förvärvsarbete","Inkomstkälla: Studerande","Inkomstkälla: Vård av barn/anhörig","Inkomstkälla: Sjuk","Inkomstkälla: Arbetslös","Inkomstkälla: Förtidspension","Inkomstkälla: Ekonomiskt bistånd","Inkomstkälla: Arbetsmarknadspol åtgärd","Inkomstkälla: Ålderspensionär","Inkomstkälla: Saknar inkomst","Medelålder","Befolkning 0-17 år","Befolkning 18+ år","Befolkning Totalt","Befolkning 0-17 år %","Befolkning 18+ år %","Inkomst Kvartil 1","Inkomst Kvartil 2","Inkomst Kvartil 3","Inkomst Kvartil 4","Inkomst: Median","Genomsnittlig boarea per person"
"74694","52","0.7512437811","0.08955223881","0.1144278607","0.0447761194","0.79","0.02","0.04","0.01","0.01","0.04","0.01","0","0.02","0.06","43.2","95","383","478","0.1987447699","0.8012552301","0.2823218997","0.1530343008","0.2163588391","0.3482849604","267553","46.2"
"74695","52","0.6703296703","0.1230769231","0.1362637363","0.07032967033","0.8149466192","0.02669039146","0.02491103203","0.01423487544","0.005338078292","0.03380782918","0.01423487544","0.01067615658","0.01957295374","0.03558718861","36.7","296","786","1082","0.2735674677","0.7264325323","0.188034188","0.2521367521","0.2905982906","0.2692307692","255687","38.8"
"74696","52","0.6837944664","0.128458498","0.1324110672","0.05533596838","0.833546735","0.0166453265","0.02816901408","0.01536491677","0","0.03072983355","0.008962868118","0.007682458387","0.01920614597","0.03969270166","40","296","967","1263","0.2343626287","0.7656373713","0.1939834025","0.2168049793","0.2748962656","0.3143153527","270983","45"
"74730","52","0.7554347826","0.09239130435","0.1059782609","0.04619565217","0.8308823529","0.02696078431","0.02205882353","0.02450980392","0","0.04166666667","0.007352941176","0.01470588235","0.007352941176","0.02450980392","45","168","650","818","0.2053789731","0.7946210269","0.2612903226","0.2532258065","0.2790322581","0.2064516129","233174","42.5"
"74731","52","0.7834549878","0.08759124088","0.06082725061","0.06812652068","0.8337468983","0.02977667494","0.01488833747","0.009925558313","0","0.06203473945","0.02729528536","0","0.007444168734","0.01488833747","41.6","192","647","839","0.2288438617","0.7711561383","0.2442996743","0.2996742671","0.2442996743","0.2117263844","224720","40.7"
"74732","52","0.5849673203","0.1111111111","0.2124183007","0.09150326797","0.9060402685","0.01565995526","0.01789709172","0.01565995526","0","0.01565995526","0","0.006711409396","0.006711409396","0.01565995526","35.3","254","587","841","0.3020214031","0.6979785969","0.1292639138","0.2387791741","0.3321364452","0.2998204668","275024","44.6"
"74740","52","0.7264150943","0.09433962264","0.1179245283","0.06132075472","0.8853754941","0.01185770751","0.01185770751","0.02371541502","0","0.02371541502","0","0","0.03162055336","0.01185770751","44.6","111","391","502","0.2211155378","0.7788844622","0.1279373368","0.2793733681","0.2845953003","0.3080939948","268286","49.7"
"74741","52","0.7014218009","0.0663507109","0.1848341232","0.04739336493","0.8804780876","0.02788844622","0.02390438247","0.01593625498","0","0.01593625498","0.01195219124","0","0.01195219124","0.01195219124","43.4","125","397","522","0.2394636015","0.7605363985","0.168797954","0.26342711","0.2608695652","0.3069053708","256920","42.8"
"74742","52","0.7992125984","0.08661417323","0.07874015748","0.03543307087","0.8360655738","0.02868852459","0.02049180328","0.01229508197","0","0.05327868852","0.02459016393","0","0","0.02459016393","47.7","92","416","508","0.1811023622","0.8188976378","0.257985258","0.3267813268","0.1867321867","0.2285012285","211266","44"
"74743","52","0.8079268293","0.08231707317","0.06097560976","0.0487804878","0.6732026144","0.04248366013","0.02941176471","0.02941176471","0","0.07516339869","0.1078431373","0.01960784314","0.009803921569","0.01307189542","39.4","131","454","585","0.2239316239","0.7760683761","0.3174224344","0.3747016706","0.1551312649","0.1527446301","189570","36.9"
"74744","52","0.785046729","0.09657320872","0.07476635514","0.04361370717","0.7527777778","0.008333333333","0.01666666667","0.01666666667","0","0.08611111111","0.04444444444","0.01666666667","0.02222222222","0.03611111111","41.8","127","490","617","0.205834684","0.794165316","0.275","0.2770833333","0.2083333333","0.2395833333","224413","40.7"
"74791","52","0.6989409985","0.1119515885","0.1210287443","0.06807866868","0.8536036036","0.02702702703","0.02027027027","0.02477477477","0.003378378378","0.01801801802","0","0","0.01801801802","0.03490990991","41.4","379","1263","1642","0.230816078","0.769183922","0.2354388843","0.2395406071","0.2600492207","0.2649712879","248745","47.8"
"74792","52","0.7607655502","0.08133971292","0.0956937799","0.06220095694","0.8657243816","0.01060070671","0.01060070671","0.02120141343","0.01060070671","0.04593639576","0","0","0.02120141343","0.01413427562","44.2","102","399","501","0.2035928144","0.7964071856","0.2213740458","0.2875318066","0.2544529262","0.2366412214","236710","51"
"74793","52","0.7147147147","0.1021021021","0.1231231231","0.06006006006","0.8470066519","0.0110864745","0.0155210643","0.0199556541","0.006651884701","0.0399113082","0.006651884701","0.008869179601","0.0177383592","0.0266075388","42","185","636","821","0.2253349574","0.7746650426","0.2430668842","0.2169657423","0.2985318108","0.2414355628","250848","44.1"
"74794","52","0.6762402089","0.1018276762","0.1671018277","0.05483028721","0.8532608696","0.01268115942","0.02717391304","0.01811594203","0","0.04528985507","0","0.01268115942","0.01268115942","0.01811594203","39.9","237","727","964","0.2458506224","0.7541493776","0.2070422535","0.2169014085","0.3070422535","0.2690140845","258844","46.8"
"74795","52","0.7169811321","0.1358490566","0.1132075472","0.03396226415","0.8711656442","0.009202453988","0.02760736196","0.01840490798","0","0.03987730061","0","0","0.009202453988","0.0245398773","43.6","123","493","616","0.1996753247","0.8003246753","0.1777301927","0.2526766595","0.2869379015","0.2826552463","264685","51.1"
"74830","52","0.8045325779","0.07648725212","0.07932011331","0.03966005666","0.7878787879","0.007575757576","0.02272727273","0.0202020202","0","0.08333333333","0.0303030303","0.02272727273","0.007575757576","0.01767676768","42.2","129","551","680","0.1897058824","0.8102941176","0.2589118199","0.2607879925","0.2720450281","0.2082551595","231099","45.4"
"74831","52","0.8358208955","0.08208955224","0.05223880597","0.02985074627","0.8268041237","0.0206185567","0.01443298969","0.0206185567","0.01237113402","0.04536082474","0.01649484536","0.01237113402","0.01649484536","0.01443298969","46.9","156","803","959","0.1626694473","0.8373305527","0.2903225806","0.3251612903","0.2090322581","0.175483871","199877","40.5"
"74832","52","0.7459207459","0.09090909091","0.1025641026","0.06060606061","0.8810916179","0.007797270955","0.01364522417","0.01559454191","0.005847953216","0.03118908382","0.005847953216","0.005847953216","0.01559454191","0.01754385965","42.1","213","725","938","0.2270788913","0.7729211087","0.2272089762","0.2398316971","0.2805049088","0.252454418","245415","46.9"
"74840","52","0.6677740864","0.09634551495","0.1627906977","0.073089701","0.7762803235","0.02964959569","0.01886792453","0.02964959569","0.008086253369","0.05929919137","0.01617250674","0.01617250674","0.02425876011","0.02156334232","39.7","205","519","724","0.2831491713","0.7168508287","0.263671875","0.298828125","0.25","0.1875","222469","40.6"
"74841","52","0.8125","0.09375","0.06534090909","0.02840909091","0.7692307692","0.05325443787","0.01775147929","0.02071005917","0","0.06804733728","0.04142011834","0.02071005917","0","0.008875739645","41","112","511","623","0.1797752809","0.8202247191","0.311440678","0.3072033898","0.2542372881","0.1271186441","197257","40.7"
"74842","52","0.7893175074","0.09495548961","0.09792284866","0.0178041543","0.8329621381","0.02227171492","0.008908685969","0.02672605791","0.006681514477","0.05567928731","0.02004454343","0","0.01336302895","0.01336302895","42.3","119","587","706","0.1685552408","0.8314447592","0.2284710018","0.2882249561","0.309314587","0.1739894552","235185","46.5"
"74850","52","0.7732342007","0.08921933086","0.1040892193","0.03345724907","0.7023121387","0.01734104046","0.02312138728","0.04046242775","0.01734104046","0.0838150289","0.02023121387","0.008670520231","0.03468208092","0.05202312139","42.7","109","467","576","0.1892361111","0.8107638889","0.2915766739","0.3045356371","0.2375809935","0.1663066955","207219","44.9"
"74891","52","0.7555555556","0.1","0.08333333333","0.06111111111","0.8369098712","0.01287553648","0.02145922747","0.03004291845","0","0.02145922747","0.01287553648","0.01287553648","0.03433476395","0.01716738197","44.7","84","339","423","0.1985815603","0.8014184397","0.2553846154","0.2215384615","0.2584615385","0.2646153846","244268","49.8"
"74892","52","0.7875457875","0.09523809524","0.08058608059","0.03663003663","0.8699421965","0","0.02023121387","0.02023121387","0.008670520231","0.02023121387","0.01734104046","0","0.02023121387","0.02312138728","46.7","105","503","608","0.1726973684","0.8273026316","0.2469635628","0.2732793522","0.2651821862","0.2145748988","234771","53.9"
"74893","52","0.761589404","0.08609271523","0.07947019868","0.07284768212","0.8636363636","0","0.03535353535","0.01515151515","0","0.01515151515","0","0","0.03535353535","0.03535353535","43.9","74","268","342","0.216374269","0.783625731","0.2563176895","0.2057761733","0.2346570397","0.3032490975","253603","49"
"74894","52","0.6549295775","0.1514084507","0.1232394366","0.07042253521","0.8581235698","0.02288329519","0.02288329519","0.02288329519","0","0.02288329519","0.006864988558","0.006864988558","0.01372997712","0.02288329519","39.9","178","547","725","0.2455172414","0.7544827586","0.2081784387","0.249070632","0.2899628253","0.2527881041","248379","44.7"
"74895","52","0.7554179567","0.09287925697","0.1083591331","0.04334365325","0.8655256724","0.01711491443","0.01711491443","0.007334963325","0","0.03422982885","0.007334963325","0.01466992665","0.007334963325","0.0293398533","43.4","146","569","715","0.2041958042","0.7958041958","0.2095588235","0.2261029412","0.2996323529","0.2647058824","258380","54.5"
"74896","52","0.745","0.08","0.115","0.06","0.8641509434","0.01132075472","0.01132075472","0.02641509434","0.01132075472","0.02641509434","0","0.01132075472","0.02264150943","0.01509433962","42.8","100","352","452","0.2212389381","0.7787610619","0.2464183381","0.2550143266","0.3065902579","0.1919770774","238282","50.9"
"74935","52","0.944937833","0.02841918295","0.02131438721","0.005328596803","0.7578616352","0.0251572327","0.009433962264","0.02201257862","0.009433962264","0.1037735849","0.01886792453","0.01886792453","0.0251572327","0.009433962264","61.3","46","768","814","0.05651105651","0.9434889435","0.3020565553","0.3688946015","0.1658097686","0.1632390746","183667","46.5"
"74940","52","0.8571428571","0","0.1428571429","0","0.5862068966","0","0","0","0","0.1034482759","0","0.1034482759","0.1034482759","0.1034482759","48","8","37","45","0.1777777778","0.8222222222","0.2702702703","0.2972972973","0.2972972973","0.1351351351","206753","46.9"
"74941","52","0.7326565144","0.1099830795","0.1184433164","0.03891708968","0.8630527817","0.01854493581","0.01283880171","0.02139800285","0.004279600571","0.03281027104","0.008559201141","0.01141226819","0.004279600571","0.02282453638","43.7","279","1087","1366","0.2042459736","0.7957540264","0.2338787295","0.2386910491","0.2492781521","0.2781520693","249413","42"
"74942","52","0.6403508772","0.1301169591","0.1564327485","0.0730994152","0.8966535433","0.02559055118","0.01377952756","0.01279527559","0.002952755906","0.01673228346","0.002952755906","0.002952755906","0.01181102362","0.01377952756","37.1","463","1272","1735","0.2668587896","0.7331412104","0.133279483","0.2124394184","0.2875605816","0.366720517","291372","40.2"
"74943","52","0.9213483146","0.04494382022","0.03370786517","0","0.8095238095","0","0","0","0","0.1904761905","0","0","0","0","31.6","13","112","125","0.104","0.896","0.3333333333","0.125","0.375","0.1666666667","255473","36.3"
"74944","52","0.6360946746","0.1286982249","0.1553254438","0.0798816568","0.8669108669","0.0231990232","0.0293040293","0.01098901099","0.003663003663","0.01831501832","0.01953601954","0.003663003663","0.01587301587","0.008547008547","37.7","482","1205","1687","0.2857142857","0.7142857143","0.1525581395","0.2204651163","0.2688372093","0.3581395349","281646","43.6"
"74945","52","0.6361111111","0.1444444444","0.1611111111","0.05833333333","0.875","0.015625","0.01979166667","0.01979166667","0.00625","0.01770833333","0.008333333333","0.008333333333","0.01458333333","0.01458333333","38.9","474","1346","1820","0.2604395604","0.7395604396","0.1580619539","0.2454328832","0.3065925338","0.2899126291","266185","42.7"
"74946","52","0.3492063492","0.2222222222","0.3492063492","0.07936507937","0.8899082569","0","0.05504587156","0","0","0.02752293578","0","0","0","0.02752293578","28.4","75","126","201","0.3731343284","0.6268656716","0.09565217391","0.1304347826","0.2434782609","0.5304347826","341020","50.2"
"74948","52","0.5685618729","0.1638795987","0.2173913043","0.05016722408","0.8901373283","0.01373283396","0.02621722846","0.01248439451","0.003745318352","0.01123595506","0.003745318352","0.003745318352","0.02247191011","0.01248439451","35.2","451","1107","1558","0.2894736842","0.7105263158","0.1053180396","0.1824817518","0.2711157456","0.441084463","308022","44.4"
"74949","52","0.8858974359","0.06666666667","0.02948717949","0.01794871795","0.7945205479","0.03348554033","0.01369863014","0.02283105023","0.007610350076","0.04566210046","0.03500761035","0.006088280061","0.01826484018","0.02283105023","50.5","146","1181","1327","0.1100226074","0.8899773926","0.2497785651","0.3135518158","0.2409211692","0.19574845","218715","43.9"
"74950","52","0.7184750733","0.09970674487","0.1319648094","0.04985337243","0.8426501035","0.008281573499","0.033126294","0.01035196687","0.006211180124","0.03726708075","0","0.006211180124","0.02277432712","0.033126294","42.7","177","668","845","0.2094674556","0.7905325444","0.1940993789","0.2127329193","0.2655279503","0.3276397516","269740","50.8"
"74951","52","0.698019802","0.09900990099","0.1584158416","0.04455445545","0.875432526","0.01268742791","0.01384083045","0.0184544406","0.003460207612","0.02076124567","0.003460207612","0.003460207612","0.01614763552","0.03229527105","41.8","343","1219","1562","0.2195902689","0.7804097311","0.2048611111","0.2230902778","0.25","0.3220486111","272331","48.9"
"74952","52","0.6389548694","0.1425178147","0.1567695962","0.06175771971","0.8634064081","0.01686340641","0.01854974705","0.02360876897","0","0.03035413153","0","0.005059021922","0.01011804384","0.03204047218","39.1","283","774","1057","0.2677388836","0.7322611164","0.1813333333","0.2493333333","0.2933333333","0.276","265564","43.2"
"74959","52","0.5327868852","0.1352459016","0.1885245902","0.143442623","0.5727848101","0.02848101266","0.07278481013","0.009493670886","0","0.09493670886","0.1518987342","0.02215189873","0","0.04746835443","27.3","264","431","695","0.3798561151","0.6201438849","0.3594594595","0.3513513514","0.2135135135","0.07567567568","187420","23.3"
"74960","52","0.7415730337","0.07303370787","0.1320224719","0.05337078652","0.8379120879","0.01923076923","0.01648351648","0","0.008241758242","0.04395604396","0.04395604396","0.008241758242","0","0.02197802198","43.8","179","602","781","0.2291933419","0.7708066581","0.2285223368","0.3127147766","0.264604811","0.1941580756","223426","42.1"
"74961","52","0.5707317073","0.1268292683","0.2097560976","0.09268292683","0.8507936508","0.02698412698","0.02063492063","0.01587301587","0.004761904762","0.02857142857","0.004761904762","0","0.0253968254","0.02222222222","37.4","347","812","1159","0.2993960311","0.7006039689","0.1622306717","0.2103929024","0.2902408112","0.3371356147","280767","44.5"
"74962","52","0.7302798982","0.106870229","0.1374045802","0.02544529262","0.8454861111","0.01388888889","0.02951388889","0.02430555556","0.01041666667","0.01736111111","0.005208333333","0","0.02430555556","0.02951388889","43.3","184","795","979","0.1879468846","0.8120531154","0.2207621551","0.2141918528","0.2982917214","0.2667542707","254039","50.5"
"74963","52","0.7152899824","0.1072056239","0.1388400703","0.03866432337","0.838372093","0.01744186047","0.02325581395","0.01976744186","0.003488372093","0.02441860465","0","0.003488372093","0.02093023256","0.0488372093","42.8","297","1163","1460","0.2034246575","0.7965753425","0.2484526967","0.2139699381","0.267020336","0.2705570292","251876","45.4"
"74970","52","0.7050359712","0.1007194245","0.1199040767","0.07434052758","0.7782178218","0.01782178218","0.04554455446","0.02376237624","0.007920792079","0.04356435644","0.02178217822","0.01584158416","0.01584158416","0.0297029703","40.8","246","735","981","0.250764526","0.749235474","0.2995780591","0.2503516174","0.2714486639","0.1786216596","221541","41.1"
"74971","52","0.765625","0.09114583333","0.1041666667","0.0390625","0.8199608611","0.0156555773","0.01956947162","0.02152641879","0","0.03326810176","0.01369863014","0","0.03913894325","0.03718199609","44.3","167","731","898","0.1859688196","0.8140311804","0.2641509434","0.2119013062","0.2960812772","0.2278664731","243428","50.7"
"74972","52","0.7140077821","0.1128404669","0.1225680934","0.05058365759","0.8168604651","0.008720930233","0.02180232558","0.04069767442","0.008720930233","0.03052325581","0.00726744186","0.008720930233","0.01744186047","0.03924418605","43.6","272","977","1249","0.2177742194","0.7822257806","0.2675026123","0.2225705329","0.2737722048","0.2361546499","241491","49.2"
"75217","52","0.7824773414","0.1102719033","0.08610271903","0.02114803625","0.8009950249","0.07711442786","0.01865671642","0.01243781095","0.007462686567","0.02611940299","0.01243781095","0.008706467662","0.008706467662","0.02736318408","40.8","231","1062","1293","0.1786542923","0.8213457077","0.203685742","0.2065955383","0.2599418041","0.3297769156","265781","38.2"
"75218","52","0.802507837","0.09090909091","0.08150470219","0.02507836991","0.7878787879","0.08585858586","0.0202020202","0.0101010101","0.007575757576","0.02525252525","0.007575757576","0","0.007575757576","0.04797979798","44","106","551","657","0.1613394216","0.8386605784","0.2154398564","0.2064631957","0.2280071813","0.3500897666","268888","43.3"
"75219","52","0.8","0.08461538462","0.1153846154","0","0.8790322581","0.04838709677","0.02419354839","0","0","0","0","0","0.02419354839","0.02419354839","48.9","44","212","256","0.171875","0.828125","0.08530805687","0.2417061611","0.2701421801","0.4028436019","303737","43.6"
"75220","52","0.6930051813","0.1386010363","0.1411917098","0.02720207254","0.8369140625","0.0380859375","0.02734375","0.009765625","0.005859375","0.017578125","0.0263671875","0","0.0068359375","0.03125","36.6","391","1309","1700","0.23","0.77","0.184566428","0.2068416866","0.2832140016","0.3253778839","276572","34.3"
"75221","52","0.7174757282","0.1145631068","0.1126213592","0.05533980583","0.8115942029","0.04565217391","0.02536231884","0.01376811594","0.004347826087","0.02101449275","0.04637681159","0.002173913043","0.002898550725","0.0268115942","33.5","558","1690","2248","0.2482206406","0.7517793594","0.190881459","0.2729483283","0.2996960486","0.2364741641","247391","31.2"
"75222","52","0.8405797101","0.07971014493","0.07971014493","0","0.7619047619","0.1375661376","0","0","0","0.01587301587","0","0.01587301587","0.03174603175","0.03703703704","41.7","37","246","283","0.1307420495","0.8692579505","0.2008733624","0.1834061135","0.2445414847","0.3711790393","290888","36.4"
"75223","52","0.946031746","0.03492063492","0.01904761905","0","0.6666666667","0.1886792453","0.009433962264","0.009433962264","0.009433962264","0.01886792453","0","0.01886792453","0.01886792453","0.05974842767","46","32","451","483","0.06625258799","0.933747412","0.327510917","0.2707423581","0.2074235808","0.1943231441","206141","42"
"75224","52","0.8765652952","0.05545617174","0.05366726297","0.01431127013","0.7685185185","0.1435185185","0.006172839506","0","0.00462962963","0.01851851852","0.00462962963","0.00462962963","0.01234567901","0.03703703704","40.7","116","837","953","0.1217208814","0.8782791186","0.2419161677","0.2467065868","0.2239520958","0.2874251497","244172","39.5"
"75225","52","0.8652751423","0.07400379507","0.04174573055","0.01897533207","0.759223301","0.1495145631","0.01941747573","0.005825242718","0","0.01941747573","0.005825242718","0","0.007766990291","0.03300970874","44.1","117","795","912","0.1282894737","0.8717105263","0.2409326425","0.2461139896","0.1994818653","0.3134715026","243509","43.5"
"75226","52","0.8946459413","0.06908462867","0.03626943005","0","0.7285921626","0.1785195936","0.00435413643","0.008708272859","0.008708272859","0.0145137881","0.00435413643","0","0.0145137881","0.03773584906","39.7","90","847","937","0.09605122732","0.9039487727","0.2694610778","0.2299401198","0.2526946108","0.2479041916","239413","39.3"
"75227","52","0.8588516746","0.05502392344","0.07177033493","0.01435406699","0.8123667377","0.08955223881","0","0.01066098081","0","0.02771855011","0","0","0.01492537313","0.0447761194","46.1","101","686","787","0.1283354511","0.8716645489","0.185840708","0.2374631268","0.2050147493","0.3716814159","275037","45.4"
"75228","52","0.8276450512","0.07167235495","0.07679180887","0.02389078498","0.7450704225","0.07746478873","0.007042253521","0.01408450704","0.008450704225","0.04647887324","0.01408450704","0.01267605634","0.01549295775","0.05915492958","40.5","176","937","1113","0.158131177","0.841868823","0.2661381653","0.261608154","0.2582106455","0.2140430351","228830","38.3"
"75229","52","0.8404669261","0.07392996109","0.0635538262","0.02204928664","0.7701421801","0.1232227488","0.007109004739","0.009478672986","0.00355450237","0.0154028436","0","0","0.0154028436","0.05568720379","41.7","210","1193","1403","0.1496792587","0.8503207413","0.2638888889","0.2352430556","0.2239583333","0.2769097222","239382","40.6"
"75230","52","0.8112903226","0.07419354839","0.09193548387","0.02258064516","0.8071748879","0.07324364723","0.01195814649","0.01494768311","0.004484304933","0.01793721973","0.004484304933","0.008968609865","0.008968609865","0.04783258595","43.4","202","985","1187","0.1701769166","0.8298230834","0.2142857143","0.237394958","0.2489495798","0.2993697479","259824","38.8"
"75231","52","0.78375","0.095","0.095","0.02625","0.8181818182","0.08333333333","0.007575757576","0.008658008658","0.003246753247","0.02272727273","0.00974025974","0","0.01298701299","0.03354978355","43.5","292","1323","1615","0.1808049536","0.8191950464","0.2023166023","0.2254826255","0.261003861","0.3111969112","267149","42.3"
"75232","52","0.9823151125","0.009646302251","0.008038585209","0","0.4342431762","0.3995037221","0.007444168734","0","0","0.007444168734","0.006203473945","0.003722084367","0.003722084367","0.1377171216","29.1","16","800","816","0.01960784314","0.9803921569","0.6172985782","0.2843601896","0.0663507109","0.03199052133","138067","25.3"
"75233","52","0.9770491803","0.009836065574","0.008196721311","0.004918032787","0.4506849315","0.4616438356","0.006849315068","0.004109589041","0","0.004109589041","0.004109589041","0","0","0.06849315068","29.9","24","792","816","0.02941176471","0.9705882353","0.5386565272","0.3105196451","0.1001267427","0.05069708492","150148","25.6"
"75234","52","0.9867149758","0.007246376812","0.006038647343","0","0.4373149062","0.4649555775","0.002961500494","0.002961500494","0.002961500494","0.002961500494","0.004935834156","0","0","0.08094768016","25.2","19","1036","1055","0.01800947867","0.9819905213","0.6607495069","0.2573964497","0.07001972387","0.01183431953","133676","19.8"
"75235","52","0.9926470588","0.007352941176","0","0","0.481884058","0.4565217391","0","0.005434782609","0","0","0","0","0","0.05615942029","26.2","3","548","551","0.005444646098","0.9945553539","0.5027124774","0.3725135624","0.1193490054","0.005424954792","155876","27.4"
"75236","52","0.7519083969","0.1450381679","0.07251908397","0.03053435115","0.7389162562","0.06157635468","0.02216748768","0.01477832512","0.007389162562","0.007389162562","0","0","0.01477832512","0.1330049261","40","104","514","618","0.1682847896","0.8317152104","0.2865731463","0.126252505","0.1903807615","0.3967935872","270802","60.4"
"75237","52","0.8775834658","0.06041335453","0.03815580286","0.02384737679","0.6372360845","0.1983365323","0.01343570058","0.008957133717","0.00575815739","0.01215611004","0.01983365323","0.006397952655","0.004478566859","0.09341010877","33.9","284","1876","2160","0.1314814815","0.8685185185","0.3582342954","0.2535370685","0.1941143181","0.1941143181","191435","32.9"
"75238","52","0.8626865672","0.05970149254","0.05671641791","0.02089552239","0.518590998","0.3933463796","0.005870841487","0","0","0.005870841487","0.00782778865","0","0","0.06849315068","33.3","80","621","701","0.1141226819","0.8858773181","0.4766666667","0.2266666667","0.08166666667","0.215","160624","32.2"
"75239","52","0.7848837209","0.1011627907","0.07790697674","0.03604651163","0.80835604","0.0744777475","0.009990917348","0.01271571299","0.00272479564","0.0272479564","0.006357856494","0.006357856494","0.01453224342","0.03723887375","41.1","318","1464","1782","0.1784511785","0.8215488215","0.2246478873","0.211971831","0.2309859155","0.3323943662","264875","37.3"
"75240","52","0.8607095926","0.07752956636","0.04730617608","0.01445466491","0.7427912341","0.07151095732","0.01038062284","0.0184544406","0.006920415225","0.0461361015","0.04728950404","0.01730103806","0.008073817762","0.03114186851","43.5","165","1149","1314","0.1255707763","0.8744292237","0.2849462366","0.2795698925","0.2347670251","0.2007168459","215766","38.8"
"75241","52","0.7864963504","0.08394160584","0.102189781","0.02737226277","0.7882534776","0.05409582689","0.02318392581","0.02163833076","0.01236476043","0.01854714065","0.02936630603","0.01081916538","0.01236476043","0.02936630603","40.7","212","874","1086","0.1952117864","0.8047882136","0.2434052758","0.2529976019","0.2841726619","0.2194244604","240205","36.5"
"75242","52","0.864628821","0.05822416303","0.06113537118","0.01601164483","0.8034321373","0.07176287051","0.01404056162","0.01404056162","0","0.02340093604","0.01560062402","0.004680187207","0.01248049922","0.04056162246","47.1","158","997","1155","0.1367965368","0.8632034632","0.262","0.282","0.243","0.213","222737","39.8"
"75243","52","0.84184514","0.09390444811","0.04283360791","0.02141680395","0.7338345865","0.04060150376","0.01954887218","0.02556390977","0.006015037594","0.04962406015","0.06015037594","0.01503759398","0.01203007519","0.03759398496","42.6","158","919","1077","0.1467038069","0.8532961931","0.3430493274","0.2567264574","0.2443946188","0.1558295964","202727","36.7"
"75244","52","0.868627451","0.06078431373","0.0431372549","0.02745098039","0.6765734266","0.03671328671","0.01048951049","0.04545454545","0.01048951049","0.08041958042","0.07167832168","0.01223776224","0.005244755245","0.0506993007","43.7","121","730","851","0.1421856639","0.8578143361","0.3919463087","0.3194630872","0.2067114094","0.08187919463","174293","36.8"
"75257","52","0.8806818182","0.09375","0.02556818182","0","0.7272727273","0","0","0","0","0","0","0","0","0.2727272727","30.5","54","512","566","0.09540636042","0.9045936396","0.2307692308","0.2307692308","0","0.5384615385","376979","34.6"
"75258","52","0.9233870968","0.06048387097","0.01612903226","0","0.4844868735","0.4033412888","0.01431980907","0.007159904535","0.007159904535","0.01431980907","0.01909307876","0","0","0.05011933174","28.4","26","429","455","0.05714285714","0.9428571429","0.5322580645","0.3133640553","0.1267281106","0.02764976959","151858","35"
"75260","52","0.6618911175","0.1045845272","0.1518624642","0.08166189112","0.76875","0.02678571429","0.0125","0.02232142857","0.009821428571","0.04642857143","0.04375","0.01607142857","0.009821428571","0.04375","38.3","488","1424","1912","0.2552301255","0.7447698745","0.2768240343","0.2410586552","0.2052932761","0.2768240343","233567","37.4"
"75261","52","1","0","0","0","0.3619854722","0.2167070218","0","0","0","0","0.007263922518","0","0","0.4140435835","26.9","3","913","916","0.00327510917","0.9967248908","0.9048192771","0.0734939759","0.02168674699","0","2936","16.6"
"75262","52","0.9293820933","0.03530895334","0.02648171501","0.008827238335","0.4611764706","0.3576470588","0.01529411765","0.008235294118","0","0.009411764706","0.02235294118","0.007058823529","0","0.1188235294","29.1","96","1010","1106","0.08679927667","0.9132007233","0.6105499439","0.2435465769","0.11335578","0.03254769921","138333","23.7"
"75263","52","0.7469586375","0.0802919708","0.1277372263","0.04501216545","0.7924901186","0.08893280632","0.008893280632","0.01383399209","0.00395256917","0.02272727273","0.009881422925","0.00395256917","0.004940711462","0.05039525692","41","395","1441","1836","0.2151416122","0.7848583878","0.2214234364","0.1926671459","0.2163910855","0.3695183321","273874","39.9"
"75264","52","0.7750759878","0.09422492401","0.09422492401","0.03647416413","0.7046632124","0.07124352332","0.01683937824","0.02590673575","0.003886010363","0.05958549223","0.04922279793","0.006476683938","0.01165803109","0.05051813472","41.7","264","1093","1357","0.1945467944","0.8054532056","0.3016175071","0.2568981922","0.2454804948","0.1960038059","216930","38.8"
"75265","52","0.5245901639","0.131147541","0.2295081967","0.1147540984","0.8317757009","0.02803738318","0","0","0.02803738318","0.02803738318","0","0","0.02803738318","0.05607476636","39.2","59","139","198","0.297979798","0.702020202","0.1818181818","0.1515151515","0.1893939394","0.4772727273","322863","45.2"
"75266","52","0.6658163265","0.1173469388","0.112244898","0.1045918367","0.6651718984","0.03736920777","0.03288490284","0.01793721973","0.01195814649","0.06278026906","0.08071748879","0.01943198804","0.01046337818","0.06128550075","36.6","295","847","1142","0.2583187391","0.7416812609","0.3875776398","0.2459627329","0.2186335404","0.147826087","191777","31.1"
"75267","52","0.5339506173","0.1651234568","0.212962963","0.08796296296","0.8621621622","0.02882882883","0.01531531532","0.01171171171","0","0.02522522523","0.01891891892","0.005405405405","0.004504504505","0.02792792793","37.1","566","1401","1967","0.2877478393","0.7122521607","0.1929955291","0.1870342772","0.2600596125","0.3599105812","282290","35.7"
"75268","52","0.4964028777","0.1294964029","0.2661870504","0.1079136691","0.7974683544","0","0.0253164557","0.01265822785","0.01265822785","0.04219409283","0.02953586498","0.0253164557","0.01265822785","0.04219409283","29.5","139","251","390","0.3564102564","0.6435897436","0.1836734694","0.1795918367","0.2897959184","0.3469387755","274207","29.4"
