"postnummer","week","postnummer_first_2","population","positivity_1w","adult_pop","cases_per_capita_2w5","test_per_capita_1w5","longitude","latitude"
"74630","26","74XXX","3","","3","","","17.53353827","59.55046916"
"74640","26","74XXX","3","","3","","","17.49097677","59.57705589"
"74650","26","74XXX","35","","32","","","17.5593514","59.56012283"
"74740","26","74XXX","501","","410","","","18.16607981","60.16620476"
"74795","26","74XXX","613","","505","","","18.15322495","60.19599317"
"74940","26","74XXX","43","","37","","","17.13585683","59.64351046"
"75450","26","75XXX","9","","9","","","17.70120178","59.85410573"
"75460","26","75XXX","0","","","","","17.66596123","59.88261858"
"75753","26","75XXX","83","","74","","","17.68966364","59.83050216"
"81492","26","81XXX","349","","281","","","17.40466384","60.67029936"
"81963","26","81XXX","253","","228","","","17.79013638","60.56888401"
"81964","26","81XXX","448","","407","","","18.02186342","60.57299113"
"73392","27","73XXX","919","","748","","133.6898346","16.73852648","59.9107811"
"74010","27","74XXX","2901","0","2353","42.4989357","594.9851074","18.08304288","59.89219848"
"74011","27","74XXX","727","","590","","677.9661255","17.96635477","59.87174772"
"74012","27","74XXX","1664","0","1376","0","726.7442017","18.30417364","59.94773109"
"74020","27","74XXX","3287","0.1111111119","2558","547.3025513","1055.512085","17.34130813","59.8507134"
"74045","27","74XXX","2117","0.09090909362","1795","222.8412323","1225.626709","16.92600643","60.16589491"
"74046","27","74XXX","3057","0","2547","0","667.4519043","17.19318811","60.20963638"
"74047","27","74XXX","1441","","1196","","250.8361206","17.20174179","60.08593671"
"74130","27","74XXX","832","0.1000000015","684.999939","291.9708252","1459.854126","17.78136519","59.72350065"
"74131","27","74XXX","1128","","840","","357.1428528","17.76793632","59.72481322"
"74139","27","74XXX","569","","522","","1532.567017","17.78794771","59.72929068"
"74140","27","74XXX","720","","618","","809.0614624","17.79047389","59.72444803"
"74141","27","74XXX","1379","","1057","","851.4664307","17.78842418","59.73321831"
"74142","27","74XXX","2091","0.2307692319","1582.000122","442.4778442","821.7445679","17.80651787","59.73169035"
"74143","27","74XXX","1251","0.09090909362","1009.000061","198.2160492","1090.188232","17.79750397","59.72101846"
"74144","27","74XXX","463","","357","","560.2240601","17.81070926","59.71896969"
"74145","27","74XXX","1256","","795","","251.5723267","17.78672458","59.74920996"
"74146","27","74XXX","1539","","1020","","588.2352905","17.78129367","59.75515922"
"74147","27","74XXX","1239","","810","","864.1975098","17.77407803","59.76056245"
"74190","27","74XXX","653","","530","","566.0377197","17.82724381","59.71015314"
"74191","27","74XXX","1007","","794","","881.6120605","17.70766135","59.70179218"
"74192","27","74XXX","1525","","1132","","441.696106","17.74160712","59.74819281"
"74193","27","74XXX","603","","480.0000305","","624.999939","17.86194472","59.79362502"
"74194","27","74XXX","709","","558","","1433.691772","17.89722024","59.75721866"
"74195","27","74XXX","1123","","933","","214.3622742","18.01979215","59.76282003"
"74231","27","74XXX","958","","914","","656.4551392","18.37878711","60.26207654"
"74232","27","74XXX","694","","571","","350.2626953","18.3691663","60.25306505"
"74233","27","74XXX","439","","377","","1061.007935","18.36798239","60.26550189"
"74234","27","74XXX","1041","","847","","236.1275024","18.35446665","60.25558102"
"74235","27","74XXX","779","","620","","645.1613159","18.35632948","60.26472666"
"74236","27","74XXX","815","","668","","598.8023682","18.38931441","60.25185101"
"74241","27","74XXX","635","","515","","388.3495178","18.45257382","60.33643833"
"74242","27","74XXX","595","","572","","1223.776245","18.4339606","60.33942455"
"74243","27","74XXX","460","","364","","549.4505615","18.42805019","60.32531489"
"74250","27","74XXX","309","","266","","751.8796997","18.46426408","60.16810734"
"74291","27","74XXX","664","","558","","358.4229431","18.54962501","60.22696137"
"74292","27","74XXX","774","","684","","438.5964966","18.30502489","60.24617003"
"74293","27","74XXX","751","","639","","469.4835815","18.34896799","60.32002254"
"74294","27","74XXX","412","","370","","270.2702637","18.18673353","60.36700939"
"74295","27","74XXX","276","","249.9999847","","800.000061","18.39584904","60.13878943"
"74297","27","74XXX","522","","486","","1028.806641","18.45240579","60.44350103"
"74330","27","74XXX","1113","","836","","478.4689026","17.70310972","59.96459811"
"74332","27","74XXX","593","","436","","458.7156067","17.68730678","59.95856538"
"74334","27","74XXX","1091","0","804","124.3781128","1243.781128","17.69970526","59.95626225"
"74335","27","74XXX","1793","0.07692307979","1275","156.8627472","1019.607849","17.69114024","59.95077016"
"74340","27","74XXX","1374","0.200000003","1072","466.4179077","932.8358154","17.72587536","59.95169404"
"74341","27","74XXX","371","","227","","881.057251","17.70310845","59.94783522"
"74345","27","74XXX","821","","558","","896.057373","17.68047878","59.9419251"
"74350","27","74XXX","1420","0.3571428657","1104","543.4782715","1268.115967","17.73287002","60.01675432"
"74361","27","74XXX","683","","555","","1441.441406","17.56009318","60.03688666"
"74362","27","74XXX","670","","521","","767.7543335","17.54833529","60.03699098"
"74363","27","74XXX","1114","0.4166666567","868","806.4515991","1382.488525","17.53118723","60.02749108"
"74364","27","74XXX","1065","0.1578947306","794","629.7229004","2392.947021","17.56075334","60.02567003"
"74371","27","74XXX","1225","","977.000061","","511.7706909","17.42146296","60.06592631"
"74372","27","74XXX","653","","531","","564.9717407","17.50126933","60.11988054"
"74373","27","74XXX","579","","469","","1066.098022","17.64047873","60.08959066"
"74374","27","74XXX","684","","505","","792.0792236","17.58785435","60.02175281"
"74381","27","74XXX","1592","0.07692307979","1203","332.5020752","1080.631714","17.52214447","59.959003"
"74382","27","74XXX","1270","","977.000061","","409.4165649","17.53053137","59.96080848"
"74386","27","74XXX","1351","","1077","","649.9535522","17.40800022","59.96178137"
"74387","27","74XXX","459","","401","","249.3765564","17.30467462","60.02495695"
"74391","27","74XXX","1244","","955","","418.848175","17.67303872","59.97638698"
"74392","27","74XXX","206","","181","","0","17.74803149","60.02666867"
"74393","27","74XXX","679","","555","","360.3603516","17.668776","60.03672371"
"74394","27","74XXX","1008","","817","","489.5960693","17.77819989","60.10214129"
"74431","27","74XXX","2043","","1689","","414.4464111","16.85699608","59.93164798"
"74432","27","74XXX","771","","645","","1085.271362","16.86249402","59.95113765"
"74450","27","74XXX","775","","670","","447.7612","16.98106527","59.93473483"
"74451","27","74XXX","778","","623","","481.5409241","16.95974838","59.93171581"
"74491","27","74XXX","900","","747.000061","","535.4752197","16.89512873","59.95962927"
"74492","27","74XXX","455","","397","","503.7783508","16.99960211","60.04025316"
"74493","27","74XXX","486","","432","","1157.407349","16.78924741","60.06109378"
"74494","27","74XXX","86","","77","","","16.95273418","59.9331729"
"74495","27","74XXX","1010","","811","","493.2182617","17.01947031","59.89623544"
"74496","27","74XXX","989","0.1000000015","807.000061","619.5786133","1239.157227","17.17076814","59.87192425"
"74497","27","74XXX","814","","676","","1035.50293","17.1859356","59.95944386"
"74530","27","74XXX","1528","","1383","","578.4526367","17.07606714","59.64005564"
"74531","27","74XXX","1178","0.1818181872","1058","189.0359192","1039.69751","17.07793732","59.63684673"
"74532","27","74XXX","1510","0.02777777798","1283","233.8269653","2805.923584","17.06942329","59.64486092"
"74533","27","74XXX","1610","0","1271","157.3564148","1022.81665","17.07868373","59.65099414"
"74534","27","74XXX","1235","","1103","","634.6328125","17.08486138","59.64367553"
"74536","27","74XXX","1114","0","956","209.2050171","1569.037598","17.06503518","59.63155003"
"74538","27","74XXX","687","0","564","531.914917","3723.404297","17.06357893","59.62265385"
"74539","27","74XXX","510","","409","","1711.491455","17.07274672","59.64942784"
"74560","27","74XXX","877","","707","","565.770874","17.05727031","59.64512048"
"74561","27","74XXX","1505","","1019","","392.5417175","17.05732196","59.64012461"
"74562","27","74XXX","1562","0","1322","151.2859344","1059.001465","17.06368048","59.64168977"
"74563","27","74XXX","1234","0","996.999939","100.3009109","1303.911865","17.05882899","59.63481241"
"74569","27","74XXX","197","","150","","","17.09637832","59.64834347"
"74571","27","74XXX","972","","761","","1182.654419","16.94361391","59.62659032"
"74592","27","74XXX","664","","555","","900.9008789","16.99741194","59.55203029"
"74593","27","74XXX","742","","554","","1263.537964","17.01177107","59.58937362"
"74594","27","74XXX","997","","818","","488.9975586","16.95939843","59.63432097"
"74595","27","74XXX","1160","0","971","308.9598389","1132.852783","16.95751002","59.6867745"
"74596","27","74XXX","1135","0.0625","938","533.0490112","1705.756958","17.12549706","59.69705048"
"74597","27","74XXX","895","","722","","969.5291138","17.18765816","59.58072175"
"74598","27","74XXX","634","","531","","188.3239136","17.13837612","59.55641757"
"74599","27","74XXX","787","0","667","0","1649.175415","17.3503491","59.48363665"
"74631","27","74XXX","1538","","1268","","236.5930634","17.54509872","59.55511311"
"74632","27","74XXX","1509","","1204","","498.3388672","17.52936376","59.56403432"
"74633","27","74XXX","2516","0","2180","45.87155914","642.2018433","17.51913184","59.57095004"
"74634","27","74XXX","1166","","959","","938.4776001","17.49739301","59.57789945"
"74635","27","74XXX","994","","775","","516.1290283","17.51075756","59.56576163"
"74636","27","74XXX","884","","749","","534.0454102","17.52075079","59.55748264"
"74637","27","74XXX","1824","","1266","","631.9115601","17.51616179","59.54589119"
"74638","27","74XXX","1030","","799","","750.9386597","17.50394364","59.55877125"
"74639","27","74XXX","1097","","834","","839.3285522","17.49735127","59.56709002"
"74641","27","74XXX","1205","","873.999939","","457.6659241","17.48157238","59.57053916"
"74651","27","74XXX","1278","","1053","","474.8338013","17.5345825","59.57376344"
"74652","27","74XXX","819","","662","","453.1722107","17.50690906","59.58282182"
"74691","27","74XXX","1273","","1015.000061","","197.0443268","17.46322232","59.54351712"
"74692","27","74XXX","270","","216","","1388.888916","17.50269135","59.59515953"
"74693","27","74XXX","1636","0.2727272809","1346","222.8826141","817.2362671","17.44730116","59.62259794"
"74694","27","74XXX","475","","396.0000305","","757.5756836","17.54312535","59.66088959"
"74695","27","74XXX","1078","","814","","245.7002411","17.60704361","59.67900618"
"74696","27","74XXX","1260","","1017","","491.6420898","17.58548533","59.71132841"
"74730","27","74XXX","817","","669","","896.8609619","18.09186793","60.06217375"
"74731","27","74XXX","840","","674","","890.2077026","18.08417996","60.07068058"
"74732","27","74XXX","845","","627","","956.9378052","18.07427488","60.07231477"
"74740","27","74XXX","501","","410","","487.8048706","18.16607981","60.16620476"
"74741","27","74XXX","522","","422","","710.9004517","18.18492756","60.16652621"
"74742","27","74XXX","509","","431","","464.0371094","18.19020659","60.17808874"
"74743","27","74XXX","585","","474","","632.911377","18.1780882","60.17268756"
"74744","27","74XXX","616","","521","","1535.508667","18.17486174","60.17889061"
"74791","27","74XXX","1644","","1330","","526.3157959","18.06973847","60.08739331"
"74792","27","74XXX","502","","412.9999695","","0","18.24804152","60.07857884"
"74793","27","74XXX","824","","669","","298.9536743","18.08493681","60.00406492"
"74794","27","74XXX","964","","768","","781.25","17.93175735","60.02759546"
"74795","27","74XXX","613","","505","","198.0198059","18.15322495","60.19599317"
"74830","27","74XXX","678","","569","","702.9876709","17.8649387","60.2010601"
"74831","27","74XXX","959","","822","","608.272522","17.89193144","60.19451359"
"74832","27","74XXX","937","","756","","132.2751312","17.94134236","60.19951162"
"74840","27","74XXX","723","","544","","919.1176758","17.69664724","60.22201497"
"74841","27","74XXX","622","","530","","754.71698","17.69984139","60.22832825"
"74842","27","74XXX","705","","613","","1141.924927","17.71058538","60.23060966"
"74850","27","74XXX","575","","481.0000305","","1039.500977","17.65797684","60.26134032"
"74891","27","74XXX","423","","353","","566.5722656","17.95063856","60.14614304"
"74892","27","74XXX","607","","511","","0","17.95852608","60.27387821"
"74893","27","74XXX","344","","281","","355.8718872","17.80296063","60.17531577"
"74894","27","74XXX","725","","572","","524.4755249","17.68842283","60.17559663"
"74895","27","74XXX","715","","595","","504.2016907","17.59045081","60.17977949"
"74896","27","74XXX","449","","362","","1381.215454","17.68336211","60.27257736"
"74935","27","74XXX","814","","783","","1149.425293","17.08103087","59.63002224"
"74941","27","74XXX","1367","0","1135","88.10572815","881.057251","17.10471953","59.64735883"
"74942","27","74XXX","1733","0","1342","0","1043.219116","17.11449532","59.63772034"
"74943","27","74XXX","122","","110","","","17.10738846","59.63603553"
"74944","27","74XXX","1688","0.1000000015","1277","391.5426636","1566.170654","17.12020028","59.62657756"
"74945","27","74XXX","1819","0.2727272809","1440","763.888916","1527.777832","17.10576136","59.62769068"
"74946","27","74XXX","199","","128","","","17.1344251","59.63588506"
"74948","27","74XXX","1564","0","1165","171.6738129","1030.042969","17.07690274","59.60007735"
"74949","27","74XXX","1325","0.07142857462","1203","83.1255188","1163.757324","17.08995464","59.63435796"
"74950","27","74XXX","844","","688","","436.0465088","17.33343017","59.65217037"
"74951","27","74XXX","1562","0.07142857462","1273","157.1091919","1099.764282","17.29665572","59.60018995"
"74952","27","74XXX","1057","","815","","613.4969482","17.25679504","59.62583714"
"74959","27","74XXX","694","","460","","652.1738892","17.08660786","59.63548511"
"74960","27","74XXX","779","","623","","802.5682373","17.30577091","59.73082954"
"74961","27","74XXX","1157","","860","","697.6744385","17.32080365","59.7407323"
"74962","27","74XXX","980","","826","","121.0653763","17.41190037","59.7045454"
"74963","27","74XXX","1457","0.2727272809","1208","331.125824","910.5960083","17.24418078","59.75935025"
