country,year,w4_regions,four_income_levels,many_income_levels,gdp_pcap,lex,tfr,pop,u5mr,
Antigua & B.,1921,americas,l1,l1,1725,33.54,4.55,30007,177.319,
Antigua & B.,1922,americas,l1,l1,1767,34.36,4.55,30214,175.886,
Antigua & B.,1923,americas,l1,l1,1811,35.19,4.55,30623,174.463,
Antigua & B.,1924,americas,l1,l1,1855,36.02,4.54,31038,173.053,
Antigua & B.,1925,americas,l1,l1,1900,36.85,4.54,31459,171.653,
Antigua & B.,1926,americas,l1,l1,1947,37.67,4.53,31885,170.265,
Antigua & B.,1927,americas,l1,l1,1995,38.5,4.53,32317,168.888,
Antigua & B.,1928,americas,l1,l1,2043,39.33,4.53,32755,167.523,
Antigua & B.,1929,americas,l1,l1,2093,40.16,4.52,33199,166.168,
Antigua & B.,1930,americas,l1,l1,2145,40.98,4.52,33649,164.824,
Antigua & B.,1931,americas,l1,l1,2197,41.81,4.52,34105,162.803,
Antigua & B.,1932,americas,l1,l1,2251,42.64,4.51,34567,160.804,
Antigua & B.,1933,americas,l1,l1,2306,43.47,4.51,35035,158.826,
Antigua & B.,1934,americas,l1,l1,2362,44.29,4.51,35510,156.87,
Antigua & B.,1935,americas,l1,l1,2420,45.12,4.5,35991,154.935,
Antigua & B.,1936,americas,l1,l1,2479,45.95,4.5,36479,153.021,
Antigua & B.,1937,americas,l1,l1,2539,46.78,4.49,36973,151.128,
Antigua & B.,1938,americas,l2,l2,2602,47.6,4.49,37474,149.255,
Antigua & B.,1939,americas,l2,l2,2665,48.43,4.49,37982,147.403,
Antigua & B.,1940,americas,l2,l2,2730,49.26,4.48,38496,145.571,
Antigua & B.,1941,americas,l2,l2,2797,50.13,4.48,39018,143.759,
Antigua & B.,1942,americas,l2,l2,2865,51.01,4.48,39547,141.967,
Antigua & B.,1943,americas,l2,l2,2935,51.87,4.47,40082,140.195,
Antigua & B.,1944,americas,l2,l2,3007,52.74,4.47,40626,138.442,
Antigua & B.,1945,americas,l2,l2,3080,53.62,4.46,41176,136.708,
Antigua & B.,1946,americas,l2,l2,3155,54.49,4.46,41889,134.993,
Antigua & B.,1947,americas,l2,l2,3232,55.35,4.46,42769,133.296,
Antigua & B.,1948,americas,l2,l2,3311,56.22,4.45,43825,131.619,
Antigua & B.,1949,americas,l2,l2,3391,57.1,4.45,44906,129.96,
Antigua & B.,1950,americas,l2,l2,3474,57.97,4.45,46303,128.319,
Antigua & B.,1951,americas,l2,l2,3559,58.26,4.46,48365,125.697,
Antigua & B.,1952,americas,l2,l2,3645,58.8,4.5,49999,120.55,
Antigua & B.,1953,americas,l2,l2,3734,59.34,4.52,51262,115.595,
Antigua & B.,1954,americas,l2,l2,3825,59.87,4.53,52208,110.832,
Antigua & B.,1955,americas,l2,l2,3918,60.41,4.53,52897,106.26,
Antigua & B.,1956,americas,l2,l2,4014,60.93,4.53,53420,101.881,
Antigua & B.,1957,americas,l2,l2,4111,61.45,4.51,53838,97.689,
Antigua & B.,1958,americas,l2,l2,4212,61.97,4.49,54241,93.685,
Antigua & B.,1959,americas,l2,l2,4314,62.48,4.46,54722,89.859,
Antigua & B.,1960,americas,l2,l2,4419,62.97,4.43,55339,86.205,
Antigua & B.,1961,americas,l2,l2,4527,63.46,4.39,56144,82.716,
Antigua & B.,1962,americas,l2,l2,4637,63.93,4.34,57144,79.378,
Antigua & B.,1963,americas,l2,l2,4749,64.38,4.3,58294,76.18,
Antigua & B.,1964,americas,l2,l2,4865,64.81,4.25,59524,73.111,
Antigua & B.,1965,americas,l2,l2,4983,65.23,4.19,60781,70.164,
Antigua & B.,1966,americas,l2,l2,5104,65.63,4.13,62059,67.335,
Antigua & B.,1967,americas,l2,l2,5228,66.03,4.04,63360,64.626,
Antigua & B.,1968,americas,l2,l2,5355,66.41,3.94,64655,62.032,
Antigua & B.,1969,americas,l2,l2,5485,66.81,3.82,65910,59.547,
Antigua & B.,1970,americas,l2,l2,5618,67.19,3.68,67098,57.163,
Antigua & B.,1971,americas,l2,l2,5887,67.56,3.52,68188,54.878,
Antigua & B.,1972,americas,l2,l2,6163,67.94,3.33,69176,52.689,
Antigua & B.,1973,americas,l2,l2,6537,68.3,3.12,70066,50.589,
Antigua & B.,1974,americas,l2,l2,6647,68.64,2.91,70878,48.575,
Antigua & B.,1975,americas,l2,l2,6228,68.99,2.7,71609,46.64,
Antigua & B.,1976,americas,l2,l2,5672,69.32,2.51,72285,44.783,
Antigua & B.,1977,americas,l2,l2,6136,69.64,2.36,72875,43.002,
Antigua & B.,1978,americas,l2,l2,6440,69.96,2.24,73324,41.295,
Antigua & B.,1979,americas,l2,l2,7249,70.28,2.16,73528,39.658,
Antigua & B.,1980,americas,l2,l2,7852,70.59,2.12,73442,38.086,
Antigua & B.,1981,americas,l3,l3,8347,70.9,2.1,73066,36.579,
Antigua & B.,1982,americas,l3,l3,8474,71.22,2.1,72448,35.134,
Antigua & B.,1983,americas,l3,l3,9152,71.52,2.1,71639,33.75,
Antigua & B.,1984,americas,l3,l3,9959,71.82,2.1,70725,32.422,
Antigua & B.,1985,americas,l3,l3,10906,72.13,2.09,69782,31.146,
Antigua & B.,1986,americas,l3,l3,12064,72.42,2.08,68809,29.922,
Antigua & B.,1987,americas,l3,l3,13421,72.7,2.07,67845,28.748,
Antigua & B.,1988,americas,l3,l3,14764,72.97,2.06,67058,27.621,
Antigua & B.,1989,americas,l3,l3,15873,73.24,2.06,66627,26.538,
Antigua & B.,1990,americas,l3,l3,16380,73.5,2.06,66696,25.5,
Antigua & B.,1991,americas,l3,l3,16585,73.6,2.07,67307,24.2,
Antigua & B.,1992,americas,l3,l3,16503,73.5,2.1,68427,23.1,
Antigua & B.,1993,americas,l3,l3,16999,73.4,2.13,69938,21.9,
Antigua & B.,1994,americas,l3,l3,17683,73.4,2.17,71719,20.8,
Antigua & B.,1995,americas,l3,l3,16476,73.5,2.21,73619,19.7,
Antigua & B.,1996,americas,l3,l3,17097,73.5,2.25,75628,18.8,
Antigua & B.,1997,americas,l3,l3,17543,73.9,2.28,77739,17.9,
Antigua & B.,1998,americas,l3,l3,17887,74.1,2.3,79851,17,
Antigua & B.,1999,americas,l3,l3,18102,74,2.32,81831,16.2,
Antigua & B.,2000,americas,l3,l3,18800,73.8,2.32,83584,15.5,
Antigua & B.,2001,americas,l3,l3,17515,74.1,2.31,85057,14.8,
Antigua & B.,2002,americas,l3,l3,17457,74.3,2.29,86266,14.1,
Antigua & B.,2003,americas,l3,l3,18306,74.5,2.27,87293,13.5,
Antigua & B.,2004,americas,l3,l3,19158,74.6,2.25,88257,12.9,
Antigua & B.,2005,americas,l3,l3,20135,74.9,2.22,89253,12.4,
Antigua & B.,2006,americas,l3,l3,22450,74.9,2.2,90301,11.8,
Antigua & B.,2007,americas,l4,l4,24246,75.3,2.18,91381,11.3,
Antigua & B.,2008,americas,l3,l3,23970,75.5,2.16,92478,10.9,
Antigua & B.,2009,americas,l3,l3,20836,75.7,2.15,93581,10.4,
Antigua & B.,2010,americas,l3,l3,19148,75.8,2.13,94661,9.9,
Antigua & B.,2011,americas,l3,l3,18602,75.9,2.12,95719,9.5,
Antigua & B.,2012,americas,l3,l3,19105,76.1,2.1,96777,9.1,
Antigua & B.,2013,americas,l3,l3,18863,76.2,2.09,97824,8.7,
Antigua & B.,2014,americas,l3,l3,19521,76.3,2.08,98875,8.4,
Antigua & B.,2015,americas,l3,l3,20114,76.4,2.06,99923,8.1,
Antigua & B.,2016,americas,l3,l3,20778,76.5,2.05,100963,7.849,
Antigua & B.,2017,americas,l3,l3,20906,76.6,2.04,102012,7.595,
Antigua & B.,2018,americas,l3,l3,21035,76.76,2.03,103050,7.35,
Antigua & B.,2019,americas,l3,l3,21165,76.91,2.02,104084,7.118,
Antigua & B.,2020,americas,l3,l3,21322,77.06,2.01,105110,6.903,
Antigua & B.,2021,americas,l3,l3,21499,77.21,2,106125,6.709,
Antigua & B.,2022,americas,l3,l3,21713,77.36,1.99,107144,6.533,
Antigua & B.,2023,americas,l3,l3,21977,77.51,1.98,108138,6.373,
Antigua & B.,2024,americas,l3,l3,22297,77.66,1.97,109126,6.227,
Antigua & B.,2025,americas,l3,l3,22672,77.81,1.96,110094,6.092,
Antigua & B.,2026,americas,l3,l3,23097,77.96,1.95,111043,5.968,
Antigua & B.,2027,americas,l3,l3,23563,78.11,1.95,111971,5.848,
Antigua & B.,2028,americas,l3,l3,24061,78.26,1.94,112877,5.732,
Antigua & B.,2029,americas,l4,l4,24583,78.41,1.93,113763,5.616,
Antigua & B.,2030,americas,l4,l4,25123,78.56,1.92,114608,5.5,
Antigua & B.,2031,americas,l4,l4,25678,78.71,1.92,115442,5.383,
Antigua & B.,2032,americas,l4,l4,26246,78.86,1.91,116242,5.267,
Antigua & B.,2033,americas,l4,l4,26827,79.01,1.9,117008,5.153,
Antigua & B.,2034,americas,l4,l4,27421,79.16,1.89,117744,5.041,
Antigua & B.,2035,americas,l4,l4,28028,79.31,1.89,118452,4.93,
Antigua & B.,2036,americas,l4,l4,28649,79.47,1.88,119131,4.821,
Antigua & B.,2037,americas,l4,l4,29284,79.63,1.88,119770,4.714,
Antigua & B.,2038,americas,l4,l4,29933,79.79,1.87,120377,4.609,
Antigua & B.,2039,americas,l4,l4,30596,79.95,1.87,120955,4.506,
Antigua & B.,2040,americas,l4,l4,31274,80.11,1.86,121503,4.405,
Antigua & B.,2041,americas,0,0,0,80.27,1.86,122010,4.307,
Antigua & B.,2042,americas,0,0,0,80.43,1.85,122482,4.21,
Antigua & B.,2043,americas,0,0,0,80.59,1.85,122922,4.115,
Antigua & B.,2044,americas,0,0,0,80.75,1.85,123334,4.022,
Antigua & B.,2045,americas,0,0,0,80.91,1.84,123729,3.932,
Antigua & B.,2046,americas,0,0,0,81.07,1.84,124079,3.845,
Antigua & B.,2047,americas,0,0,0,81.23,1.84,124404,3.761,
Antigua & B.,2048,americas,0,0,0,81.39,1.84,124701,3.679,
Antigua & B.,2049,americas,0,0,0,81.55,1.83,124973,3.602,
Antigua & B.,2050,americas,0,0,0,81.7,1.83,125223,3.526,
Antigua & B.,2051,americas,0,0,0,81.85,1.83,125451,3.454,
Antigua & B.,2052,americas,0,0,0,82,1.83,125652,3.383,
Antigua & B.,2053,americas,0,0,0,82.15,1.83,125832,3.314,
Antigua & B.,2054,americas,0,0,0,82.3,1.82,125997,3.247,
Antigua & B.,2055,americas,0,0,0,82.45,1.82,126147,3.181,
Antigua & B.,2056,americas,0,0,0,82.6,1.82,126275,3.115,
Antigua & B.,2057,americas,0,0,0,82.75,1.82,126392,3.052,
Antigua & B.,2058,americas,0,0,0,82.9,1.82,126504,2.99,
Antigua & B.,2059,americas,0,0,0,83.05,1.82,126595,2.929,
Antigua & B.,2060,americas,0,0,0,83.2,1.82,126686,2.87,
Antigua & B.,2061,americas,0,0,0,83.35,1.81,126764,2.813,
Antigua & B.,2062,americas,0,0,0,83.5,1.81,126838,2.758,
Antigua & B.,2063,americas,0,0,0,83.64,1.81,126909,2.704,
Antigua & B.,2064,americas,0,0,0,83.78,1.81,126969,2.653,
Antigua & B.,2065,americas,0,0,0,83.92,1.81,127025,2.604,
Antigua & B.,2066,americas,0,0,0,84.06,1.81,127081,2.558,
Antigua & B.,2067,americas,0,0,0,84.2,1.81,127133,2.517,
Antigua & B.,2068,americas,0,0,0,84.34,1.81,127184,2.478,
Antigua & B.,2069,americas,0,0,0,84.47,1.81,127222,2.442,
Antigua & B.,2070,americas,0,0,0,84.6,1.81,127254,2.408,
Antigua & B.,2071,americas,0,0,0,84.73,1.81,127272,2.376,
Antigua & B.,2072,americas,0,0,0,84.86,1.81,127285,2.345,
Antigua & B.,2073,americas,0,0,0,84.98,1.81,127289,2.315,
Antigua & B.,2074,americas,0,0,0,85.1,1.81,127271,2.285,
Antigua & B.,2075,americas,0,0,0,85.22,1.81,127247,2.255,
Antigua & B.,2076,americas,0,0,0,85.34,1.81,127215,2.225,
Antigua & B.,2077,americas,0,0,0,85.46,1.81,127157,2.195,
Antigua & B.,2078,americas,0,0,0,85.58,1.81,127092,2.165,
Antigua & B.,2079,americas,0,0,0,85.7,1.81,127016,2.137,
Antigua & B.,2080,americas,0,0,0,85.82,1.81,126917,2.108,
Antigua & B.,2081,americas,0,0,0,85.94,1.81,126807,2.082,
Antigua & B.,2082,americas,0,0,0,86.06,1.81,126671,2.055,
Antigua & B.,2083,americas,0,0,0,86.17,1.81,126542,2.03,
Antigua & B.,2084,americas,0,0,0,86.28,1.81,126388,2.005,
Antigua & B.,2085,americas,0,0,0,86.39,1.81,126227,1.982,
Antigua & B.,2086,americas,0,0,0,86.5,1.81,126054,1.959,
Antigua & B.,2087,americas,0,0,0,86.61,1.81,125876,1.937,
Antigua & B.,2088,americas,0,0,0,86.72,1.81,125678,1.916,
Antigua & B.,2089,americas,0,0,0,86.83,1.81,125486,1.895,
Antigua & B.,2090,americas,0,0,0,86.94,1.81,125281,1.874,
Antigua & B.,2091,americas,0,0,0,87.05,1.81,125070,1.854,
Antigua & B.,2092,americas,0,0,0,87.16,1.81,124853,1.834,
Antigua & B.,2093,americas,0,0,0,87.27,1.81,124626,1.814,
Antigua & B.,2094,americas,0,0,0,87.38,1.81,124393,1.794,
Antigua & B.,2095,americas,0,0,0,87.49,1.81,124162,1.775,
Antigua & B.,2096,americas,0,0,0,87.6,1.81,123922,1.755,
Antigua & B.,2097,americas,0,0,0,87.71,1.81,123692,1.736,
Antigua & B.,2098,americas,0,0,0,87.82,1.82,123446,1.718,
Antigua & B.,2099,americas,0,0,0,87.93,1.82,123205,1.698,
Antigua & B.,2100,americas,0,0,0,88.04,1.82,122961,1.82,
Argentina,1800,americas,l1,l1,1507,33.2,6.8,534000,402.19,
Argentina,1801,americas,l1,l1,1507,33.2,6.8,534000,402.19,
Argentina,1802,americas,l1,l1,1507,33.2,6.8,534000,402.19,
Argentina,1803,americas,l1,l1,1507,33.2,6.8,534000,402.19,
Argentina,1804,americas,l1,l1,1507,33.2,6.8,534000,402.19,
Argentina,1805,americas,l1,l1,1508,33.2,6.8,534000,402.19,
Argentina,1806,americas,l1,l1,1508,33.2,6.8,534000,402.19,
Argentina,1807,americas,l1,l1,1508,33.2,6.8,534000,402.19,
Argentina,1808,americas,l1,l1,1508,33.2,6.8,534000,402.19,
Argentina,1809,americas,l1,l1,1509,33.2,6.8,534000,402.19,
Argentina,1810,americas,l1,l1,1509,33.2,6.8,534000,402.19,
Argentina,1811,americas,l1,l1,1509,33.2,6.8,534620,402.19,
Argentina,1812,americas,l1,l1,1509,33.2,6.8,535875,402.19,
Argentina,1813,americas,l1,l1,1509,33.2,6.8,537781,402.19,
Argentina,1814,americas,l1,l1,1510,33.2,6.8,540353,402.19,
Argentina,1815,americas,l1,l1,1510,33.2,6.8,543608,402.19,
Argentina,1816,americas,l1,l1,1510,33.2,6.8,547562,402.19,
Argentina,1817,americas,l1,l1,1510,33.2,6.8,552232,402.19,
Argentina,1818,americas,l1,l1,1511,33.2,6.8,557637,402.19,
Argentina,1819,americas,l1,l1,1511,33.2,6.8,563793,402.19,
Argentina,1820,americas,l1,l1,1511,33.2,6.8,570719,402.19,
Argentina,1821,americas,l1,l1,1533,33.2,6.8,578434,402.19,
Argentina,1822,americas,l1,l1,1555,33.2,6.8,586958,402.19,
Argentina,1823,americas,l1,l1,1577,33.2,6.8,596309,402.19,
Argentina,1824,americas,l1,l1,1599,33.2,6.8,606508,402.19,
Argentina,1825,americas,l1,l1,1622,33.2,6.8,617575,402.19,
Argentina,1826,americas,l1,l1,1645,33.2,6.8,629533,402.19,
Argentina,1827,americas,l1,l1,1669,33.2,6.8,642402,402.19,
Argentina,1828,americas,l1,l1,1693,33.2,6.8,656204,402.19,
Argentina,1829,americas,l1,l1,1717,33.2,6.8,670964,402.19,
Argentina,1830,americas,l1,l1,1741,33.2,6.8,686703,402.19,
Argentina,1831,americas,l1,l1,1766,33.2,6.8,703446,402.19,
Argentina,1832,americas,l1,l1,1791,33.2,6.8,720597,402.19,
Argentina,1833,americas,l1,l1,1817,33.2,6.8,738166,402.19,
Argentina,1834,americas,l1,l1,1843,33.2,6.8,756163,402.19,
Argentina,1835,americas,l1,l1,1869,33.2,6.8,774600,402.19,
Argentina,1836,americas,l1,l1,1896,33.2,6.8,793486,402.19,
Argentina,1837,americas,l1,l1,1923,33.2,6.8,812832,402.19,
Argentina,1838,americas,l1,l1,1950,33.2,6.8,832650,402.19,
Argentina,1839,americas,l1,l1,1978,33.2,6.8,852951,402.19,
Argentina,1840,americas,l1,l1,2006,33.2,6.8,873747,402.19,
Argentina,1841,americas,l1,l1,2035,33.2,6.8,895073,402.19,
Argentina,1842,americas,l1,l1,2064,33.2,6.8,916943,402.19,
Argentina,1843,americas,l1,l1,2094,33.2,6.8,939369,402.19,
Argentina,1844,americas,l1,l1,2123,33.2,6.8,962367,402.19,
Argentina,1845,americas,l1,l1,2154,33.2,6.8,985950,402.19,
Argentina,1846,americas,l1,l1,2185,33.2,6.8,1010134,402.19,
Argentina,1847,americas,l1,l1,2216,33.2,6.8,1034934,402.19,
Argentina,1848,americas,l1,l1,2247,33.2,6.8,1060366,402.19,
Argentina,1849,americas,l1,l1,2279,33.2,6.8,1086445,402.19,
Argentina,1850,americas,l1,l1,2312,33.2,6.8,1113189,402.19,
Argentina,1851,americas,l1,l1,2345,33.2,6.8,1140633,402.19,
Argentina,1852,americas,l1,l1,2379,33.2,6.8,1168776,402.19,
Argentina,1853,americas,l1,l1,2412,33.2,6.8,1197636,402.19,
Argentina,1854,americas,l1,l1,2447,33.2,6.8,1227232,402.19,
Argentina,1855,americas,l1,l1,2482,33.2,6.8,1257582,402.19,
Argentina,1856,americas,l1,l1,2517,33.2,6.8,1288705,402.19,
Argentina,1857,americas,l1,l1,2553,33.2,6.8,1320621,402.19,
Argentina,1858,americas,l1,l1,2590,33.2,6.8,1353351,402.19,
Argentina,1859,americas,l2,l2,2627,33.2,6.8,1386914,402.19,
Argentina,1860,americas,l2,l2,2664,33.2,6.8,1421333,402.19,
Argentina,1861,americas,l2,l2,2702,33.2,6.8,1457248,402.19,
Argentina,1862,americas,l2,l2,2741,33.2,6.8,1494694,402.19,
Argentina,1863,americas,l2,l2,2780,33.2,6.8,1533731,402.19,
Argentina,1864,americas,l2,l2,2820,33.2,6.8,1574418,402.19,
Argentina,1865,americas,l2,l2,2860,33.2,6.8,1616818,402.19,
Argentina,1866,americas,l2,l2,2901,33.2,6.8,1660998,402.19,
Argentina,1867,americas,l2,l2,2942,33.2,6.8,1707023,402.19,
Argentina,1868,americas,l2,l2,2984,33.2,6.8,1754964,402.19,
Argentina,1869,americas,l2,l2,3027,33.2,6.8,1804894,402.19,
Argentina,1870,americas,l2,l2,3070,33.2,6.73,1856886,402.19,
Argentina,1871,americas,l2,l2,3114,33.2,6.65,1911020,402.19,
Argentina,1872,americas,l2,l2,3158,33.2,6.58,1967375,402.19,
Argentina,1873,americas,l2,l2,3203,33.2,6.58,2017127,402.19,
Argentina,1874,americas,l2,l2,3249,33.2,6.57,2078055,402.19,
Argentina,1875,americas,l2,l2,3295,33.2,6.57,2141528,402.19,
Argentina,1876,americas,l2,l2,3265,33.18,6.57,2207644,402.19,
Argentina,1877,americas,l2,l2,3500,33.16,6.57,2268568,402.19,
Argentina,1878,americas,l2,l2,3217,33.14,6.56,2340590,403.44,
Argentina,1879,americas,l2,l2,3258,33.12,6.56,2415669,403.44,
Argentina,1880,americas,l2,l2,3095,33.1,6.56,2493156,403.44,
Argentina,1881,americas,l2,l2,3049,33,6.56,2566334,404.69,
Argentina,1882,americas,l2,l2,3746,32.9,6.55,2648654,405.96,
Argentina,1883,americas,l2,l2,4084,32.8,6.47,2733615,407.24,
Argentina,1884,americas,l2,l2,4247,32.7,6.39,2814774,408.51,
Argentina,1885,americas,l2,l2,4849,32.6,6.3,2905434,409.79,
Argentina,1886,americas,l2,l2,4719,32.88,6.22,2999385,405.96,
Argentina,1887,americas,l2,l2,4894,33.16,6.14,3089624,402.19,
Argentina,1888,americas,l2,l2,5528,33.44,6.09,3190089,399.7,
Argentina,1889,americas,l2,l2,5893,33.72,6.04,3294260,395.95,
Argentina,1890,americas,l2,l2,5225,34,5.99,3402273,392.21,
Argentina,1891,americas,l2,l2,4783,33.86,5.94,3514267,393.46,
Argentina,1892,americas,l2,l2,5566,33.72,5.9,3630387,395.95,
Argentina,1893,americas,l2,l2,5725,33.58,6.26,3750784,397.2,
Argentina,1894,americas,l2,l2,6424,33.44,6.63,3875613,399.69,
Argentina,1895,americas,l2,l2,6923,33.3,7,4005036,400.9,
Argentina,1896,americas,l2,l2,7445,34,6.48,4141299,392.11,
Argentina,1897,americas,l2,l2,5817,34.7,5.96,4284294,383.46,
Argentina,1898,americas,l2,l2,6136,35.4,5.96,4434314,374.86,
Argentina,1899,americas,l2,l2,7036,36.1,5.95,4591641,366.3,
Argentina,1900,americas,l2,l2,5999,36.8,5.95,4756635,357.85,
Argentina,1901,americas,l2,l2,6337,37.38,5.94,4929644,350.61,
Argentina,1902,americas,l2,l2,6031,37.96,5.94,5094954,337.403,
Argentina,1903,americas,l2,l2,6724,38.54,5.88,5285563,324.693,
Argentina,1904,americas,l2,l2,7251,39.12,5.82,5485838,312.463,
Argentina,1905,americas,l2,l2,8010,39.7,5.76,5696234,300.693,
Argentina,1906,americas,l2,l2,8042,40.46,5.7,5914645,289.366,
Argentina,1907,americas,l2,l2,7840,41.22,5.64,6121229,278.466,
Argentina,1908,americas,l3,l3,8245,41.98,5.56,6355959,267.977,
Argentina,1909,americas,l3,l3,8271,42.74,5.49,6599705,257.882,
Argentina,1910,americas,l3,l3,8490,43.5,5.41,6852669,248.168,
Argentina,1911,americas,l3,l3,8249,44.04,5.33,7108577,238.82,
Argentina,1912,americas,l3,l3,8536,44.58,5.25,7381312,229.61,
Argentina,1913,americas,l3,l3,8229,45.12,5.28,7644045,205.35,
Argentina,1914,americas,l2,l2,7001,45.66,5.3,7878423,195.97,
Argentina,1915,americas,l2,l2,6712,46.2,5.23,8069762,194.09,
Argentina,1916,americas,l2,l2,6359,47,5.15,8233077,194.09,
Argentina,1917,americas,l2,l2,5695,47.8,5.08,8382047,201.61,
Argentina,1918,americas,l2,l2,6595,41.76,5.01,8530833,220.33,
Argentina,1919,americas,l2,l2,6677,49.4,4.94,8693347,212.85,
Argentina,1920,americas,l2,l2,6998,50.2,4.86,8884894,199.73,
Argentina,1921,americas,l2,l2,6900,50.68,4.79,9117153,179.05,
Argentina,1922,americas,l2,l2,7176,51.16,4.72,9399467,171.55,
Argentina,1923,americas,l2,l2,7678,51.64,4.65,9720491,171.55,
Argentina,1924,americas,l2,l2,7972,52.12,4.57,10050859,179.05,
Argentina,1925,americas,l2,l2,7628,52.6,4.5,10366210,188.45,
Argentina,1926,americas,l2,l2,7720,52.94,4.43,10670216,184.69,
Argentina,1927,americas,l2,l2,7987,53.28,4.36,10978559,197.85,
Argentina,1928,americas,l3,l3,8194,53.62,4.26,11292242,173.43,
Argentina,1929,americas,l3,l3,8279,53.96,4.17,11602921,162.22,
Argentina,1930,americas,l2,l2,7647,54.3,4.07,11898250,149.27,
Argentina,1931,americas,l2,l2,6918,54.3,3.98,12168551,149.27,
Argentina,1932,americas,l2,l2,6509,54.3,3.89,12411154,140.16,
Argentina,1933,americas,l2,l2,6643,54.3,3.8,12633735,125.89,
Argentina,1934,americas,l2,l2,6991,54.3,3.71,12847974,143.79,
Argentina,1935,americas,l2,l2,7113,54.3,3.62,13060544,160.37,
Argentina,1936,americas,l2,l2,7010,55.26,3.53,13279454,143.79,
Argentina,1937,americas,l2,l2,7358,56.22,3.44,13506374,140.16,
Argentina,1938,americas,l2,l2,7216,57.18,3.44,13747976,154.8,
Argentina,1939,americas,l2,l2,7331,58.14,3.43,13974562,131.19,
Argentina,1940,americas,l2,l2,7288,59.1,3.43,14200814,131.19,
Argentina,1941,americas,l2,l2,7509,59.7,3.42,14419057,122.37,
Argentina,1942,americas,l2,l2,7431,60.3,3.42,14655320,124.13,
Argentina,1943,americas,l2,l2,7223,60.9,3.37,14898257,113.71,
Argentina,1944,americas,l2,l2,7880,61.49,3.33,15149203,115.43,
Argentina,1945,americas,l2,l2,7464,62.09,3.29,15408492,117.16,
Argentina,1946,americas,l2,l2,7917,61.99,3.24,15679460,103.53,
Argentina,1947,americas,l3,l3,8572,61.9,3.2,15985468,110.29,
Argentina,1948,americas,l3,l3,8801,61.8,3.19,16346870,95.24,
Argentina,1949,americas,l3,l3,8445,61.7,3.18,16750098,91.99,
Argentina,1950,americas,l3,l3,8317,61.61,3.16,17150336,93.6,
Argentina,1951,americas,l3,l3,8428,61.93,3.16,17507130,91.99,
Argentina,1952,americas,l2,l2,7802,62.54,3.16,17866096,88.79,
Argentina,1953,americas,l2,l2,8033,63.1,3.15,18224150,85.73,
Argentina,1954,americas,l3,l3,8183,63.59,3.15,18579037,81.22,
Argentina,1955,americas,l3,l3,8583,64.03,3.14,18929346,84.24,
Argentina,1956,americas,l3,l3,8641,64.41,3.14,19274528,76.57,
Argentina,1957,americas,l3,l3,8914,64.73,3.13,19614847,93.6,
Argentina,1958,americas,l3,l3,9284,65,3.12,19951323,82.73,
Argentina,1959,americas,l3,l3,8512,65.22,3.12,20285531,77.863,
Argentina,1960,americas,l3,l3,9025,65.39,3.11,20619075,73.282,
Argentina,1961,americas,l3,l3,9505,65.53,3.1,20953077,68.971,
Argentina,1962,americas,l3,l3,9191,65.64,3.09,21287682,64.913,
Argentina,1963,americas,l3,l3,8821,65.74,3.08,21621840,61.094,
Argentina,1964,americas,l3,l3,9586,65.84,3.07,21953929,57.5,
Argentina,1965,americas,l3,l3,10314,65.95,3.06,22283390,57.5,
Argentina,1966,americas,l3,l3,10226,66.08,3.05,22608748,58.7,
Argentina,1967,americas,l3,l3,10351,66.26,3.05,22932203,58.6,
Argentina,1968,americas,l3,l3,10652,66.47,3.05,23261278,58.4,
Argentina,1969,americas,l3,l3,11412,66.72,3.06,23605987,73.2,
Argentina,1970,americas,l3,l3,11861,67.01,3.07,23973058,72.4,
Argentina,1971,americas,l3,l3,12156,67.32,3.1,24366439,71.5,
Argentina,1972,americas,l3,l3,12244,67.64,3.15,24782949,70.4,
Argentina,1973,americas,l3,l3,12535,67.96,3.2,25213388,68.8,
Argentina,1974,americas,l3,l3,13045,68.28,3.26,25644506,66.6,
Argentina,1975,americas,l3,l3,12797,68.6,3.32,26066975,63.8,
Argentina,1976,americas,l3,l3,12639,68.92,3.37,26477152,60.2,
Argentina,1977,americas,l3,l3,13299,69.24,3.39,26878565,55.9,
Argentina,1978,americas,l3,l3,12714,69.57,3.39,27277741,51.4,
Argentina,1979,americas,l3,l3,13452,69.89,3.37,27684534,47,
Argentina,1980,americas,l3,l3,13500,70.2,3.33,28105888,43.1,
Argentina,1981,americas,l3,l3,12604,70.51,3.27,28543364,40,
Argentina,1982,americas,l3,l3,12077,70.78,3.21,28993987,37.6,
Argentina,1983,americas,l3,l3,12442,71.04,3.16,29454738,35.8,
Argentina,1984,americas,l3,l3,12569,71.26,3.12,29920904,34.4,
Argentina,1985,americas,l3,l3,11559,71.46,3.09,30388783,33.1,
Argentina,1986,americas,l3,l3,12280,71.66,3.07,30857244,31.9,
Argentina,1987,americas,l3,l3,12474,71.84,3.06,31326473,30.8,
Argentina,1988,americas,l3,l3,12113,72.05,3.04,31795517,29.7,
Argentina,1989,americas,l3,l3,11139,72.26,3.02,32263561,28.6,
Argentina,1990,americas,l3,l3,10816,72.5,2.99,32729739,27.6,
Argentina,1991,americas,l3,l3,12016,72.7,2.95,33193918,26.6,
Argentina,1992,americas,l3,l3,13266,72.8,2.91,33655151,25.7,
Argentina,1993,americas,l3,l3,13862,73.1,2.87,34110917,24.8,
